t,x(t)
2397,15.216197954413802
2398,15.103123628982514
2399,14.84904391783058
2400,14.459373466121402
2401,13.945086804180852
2402,13.32183288897697
2403,12.608671778535848
2404,11.826624703235998
2405,10.997234182776783
2406,10.141292375271226
2407,9.277847310217814
2408,8.42352426233335
2409,7.592158716846381
2410,6.794694115259633
2411,6.039280589789662
2412,5.331516558707867
2413,4.67476677496412
2414,4.0705179065917925
2415,3.5187328381189236
2416,3.0181835783857283
2417,2.5667492206844007
2418,2.161674030285109
2419,1.7997811337981349
2420,1.477648995880036
2421,1.1917499921501236
2422,0.9385572191976804
2423,0.7146247224520426
2424,0.5166443550575202
2425,0.3414836826706531
2426,0.18621053651185773
2427,0.04810452873669417
2428,-0.07534141669587237
2429,-0.1864244726406776
2430,-0.2872415308359821
2431,-0.37970217159128056
2432,-0.4655439992060709
2433,-0.5463495085554834
2434,-0.623563795324813
2435,-0.6985124475921987
2436,-0.7724194386319647
2437,-0.8464238842422256
2438,-0.9215978597612384
2439,-0.9989618249225549
2440,-1.0795002731316532
2441,-1.1641765187619668
2442,-1.2539468552712045
2443,-1.349774109604861
2444,-1.4526406381248218
2445,-1.5635606039496914
2446,-1.6835928896855543
2447,-1.8138510951688485
2448,-1.9555149326036299
2449,-2.109842135937018
2450,-2.2781776623633196
2451,-2.4619597625182537
2452,-2.6627306601772376
2453,-2.882139970566305
2454,-3.1219474932493103
2455,-3.3840217966593316
2456,-3.6703335715253504
2457,-3.982941715058286
2458,-4.323970264376062
2459,-4.695572211152195
2460,-5.0998774492997425
2461,-5.538919899822944
2462,-6.014538278882647
2463,-6.5282438870587995
2464,-7.081049622439523
2465,-7.673258181095424
2466,-8.304196358165475
2467,-8.97189435571762
2468,-9.672736622717732
2469,-10.40105435383404
2470,-11.148735503222287
2471,-11.904862469732585
2472,-12.65545030307057
2473,-13.383372032145845
2474,-14.068566672214665
2475,-14.688609949674897
2476,-15.21971454942668
2477,-15.63816955287028
2478,-15.922120073345171
2479,-16.0535188039233
2480,-16.019969772401325
2481,-15.816165647587923
2482,-15.444648514980257
2483,-14.915737270415041
2484,-14.246623356089119
2485,-13.459796125724207
2486,-12.581071593617736
2487,-11.637537035035269
2488,-10.655686358712549
2489,-9.659935095405448
2490,-8.671601996053871
2491,-7.708352528608831
2492,-6.784038878620412
2493,-5.908840092198559
2494,-5.089601884755633
2495,-4.330286519887593
2496,-3.632463365312893
2497,-2.995791531259839
2498,-2.418464866233911
2499,-1.8976009793708941
2500,-1.429571798564192
2501,-1.0102737399576966
2502,-0.6353423251021619
2503,-0.30031915199362297
2504,-0.0007771531191455953
2505,0.2675896953842235
2506,0.5089032203253369
2507,0.7270617289659493
2508,0.9257192220605795
2509,1.1082760035327446
2510,1.277882046617101
2511,1.4374457132952836
2512,1.5896513736112907
2513,1.736976988688129
2514,1.8817158957727804
2515,2.0259993489744303
2516,2.171819334960563
2517,2.32105098400929
2518,2.4754740427185484
2519,2.6367929497039064
2520,2.806655135180103
2521,2.9866671647015166
2522,3.1784083348536405
2523,3.383441265479481
2524,3.6033189878974365
2525,3.8395876344096154
2526,4.093784541308329
2527,4.367430444978265
2528,4.662011764545041
2529,4.978958249485644
2530,5.319610969750381
2531,5.68516460762636
2532,6.076610916799856
2533,6.494670782255711
2534,6.939662608041524
2535,7.411418115327087
2536,7.909113638317824
2537,8.431117100540465
2538,8.974805182761305
2539,9.536372895937928
2540,10.110646222045526
2541,10.690913668325852
2542,11.268818790073505
2543,11.83430826539652
2544,12.37571007429025
2545,12.879959823907592
2546,13.333003974655133
2547,13.720386946051828
2548,14.028012675100353
2549,14.243042825171369
2550,14.354837591323058
2551,14.355817223872666
2552,14.242202297097828
2553,14.014410585786568
2554,13.677158973463287
2555,13.239153884154442
2556,12.712491840190607
2557,12.1117852983287
2558,11.453184928325232
2559,10.753379101051607
2560,10.028691629245792
2561,9.294348079477716
2562,8.563937010238499
2563,7.8490810132573285
2564,7.159291752003352
2565,6.501979357436252
2566,5.882571491296525
2567,5.3047081990093385
2568,4.770478675763814
2569,4.280671258054971
2570,3.8350217124820642
2571,3.432443634665619
2572,3.0712359933387945
2573,2.7492624086010027
2574,2.4641031457532736
2575,2.213180201346232
2576,1.9938572454657542
2577,1.8035183524602867
2578,1.6396275629663892
2579,1.4997722224617174
2580,1.3816943024168526
2581,1.2833096192250206
2582,1.202719045966373
2583,1.1382135478367015
2584,1.0882756094574788
2585,1.0515723306495262
2586,1.0269516242830676
2587,1.0134339879426275
2588,1.0102037507168227
2589,1.0166000608626524
2590,1.0321081500627751
2591,1.056351093837202
2592,1.0890822898164063
2593,1.1301790238628988
2594,1.1796365685418082
2595,1.2375640540804442
2596,1.3041813194239615
2597,1.3798165830194589
2598,1.4649053422913576
2599,1.5599904468898025
2600,1.6657231661872827
2601,1.7828651621619944
2602,1.9122911457986782
2603,2.0549926083001444
2604,2.2120810561165354
2605,2.384791797733475
2606,2.5744871275106638
2607,2.782658513126086
2608,3.010926998047738
2609,3.2610408043355874
2610,3.5348688131537043
2611,3.834388206736847
2612,4.16166406919497
2613,4.518818154498541
2614,4.907983337764496
2615,5.33123948825328
2616,5.79052568550286
2617,6.287522935996801
2618,6.823500964319353
2619,7.399121981577173
2620,8.014198373343506
2621,8.667395690370604
2622,9.35588905655662
2623,10.074978120714917
2624,10.817681763883268
2625,11.574349045397444
2626,12.332338805630583
2627,13.075838814281386
2628,13.785950206782292
2629,14.441061516908057
2630,15.017677533373236
2631,15.491665535598454
2632,15.839924776296517
2633,16.042293367434574
2634,16.083523371779137
2635,15.954931938370418
2636,15.655515588032817
2637,15.192265302935235
2638,14.579601931282909
2639,13.838058137814471
2640,12.9924296074066
2641,12.06968942178189
2642,11.09699335259188
2643,10.099994751968728
2644,9.10160709267024
2645,8.1212460830114
2646,7.1745059230110515
2647,6.273186273360219
2648,5.425559235309343
2649,4.636788021954806
2650,3.909412724557649
2651,3.2438434679458545
2652,2.6388326939903326
2653,2.0918883360172105
2654,1.5996359439224819
2655,1.158114726894972
2656,0.7630163533195345
2657,0.40987402046014954
2658,0.09420405980820887
2659,-0.18838881732724702
2660,-0.4421382647775512
2661,-0.6710663597306675
2662,-0.878956693120656
2663,-1.0693392319553627
2664,-1.2454898651066189
2665,-1.4104375448715527
2666,-1.5669770480513143
2667,-1.7176882797669049
2668,-1.8649556725610381
2669,-2.0109910664724726
2670,-2.1578565291561804
2671,-2.3074870342042586
2672,-2.461712370440573
2673,-2.622277778057375
2674,-2.7908628953864927
2675,-2.9690986252659863
2676,-3.158581512942845
2677,-3.360885222002309
2678,-3.577568545967709
2679,-3.810179363188292
2680,-4.060253723763714
2681,-4.329309070099725
2682,-4.6188304120875
2683,-4.93024799102469
2684,-5.264904726918173
2685,-5.6240114838696025
2686,-6.008587983239181
2687,-6.41938710024533
2688,-6.856800382547903
2689,-7.320743048540186
2690,-7.810517615764922
2691,-8.32465682914258
2692,-8.860749753821212
2693,-9.4152533544446
2694,-9.983309921947027
2695,-10.558579802412137
2696,-11.13311588817588
2697,-11.69730921783164
2698,-12.239939701855889
2699,-12.748366554464962
2700,-13.208885523623998
2701,-13.607275141896867
2702,-13.929510091788744
2703,-14.162620839782434
2704,-14.295607415429556
2705,-14.320316579988807
2706,-14.232200723421897
2707,-14.03077349902003
2708,-13.719780718230652
2709,-13.306985394369024
2710,-12.803637630709469
2711,-12.223664660807462
2712,-11.582730259101366
2713,-10.897248413909276
2714,-10.18347213530982
2715,-9.456726794533639
2716,-8.730839800562443
2717,-8.017766490993461
2718,-7.327407665052008
2719,-6.667583890250961
2720,-6.044129166041457
2721,-5.461065946044092
2722,-4.920829358452712
2723,-4.424511515473949
2724,-3.9721064318659813
2725,-3.5627421388919682
2726,-3.194890037059033
2727,-2.8665495145704427
2728,-2.575404012045654
2729,-2.318950585676938
2730,-2.094605348327079
2731,-1.8997861192803382
2732,-1.7319756547227736
2733,-1.5887695067042742
2734,-1.4679089225404098
2735,-1.3673030019216588
2736,-1.2850428220583971
2737,-1.2194088566168118
2738,-1.1688698314831998
2739,-1.1320820480618152
2740,-1.1078836097798634
2741,-1.0952873705012183
2742,-1.0934728733911208
2743,-1.1017778839847199
2744,-1.1196899836985263
2745,-1.1468384785458898
2746,-1.1829873105753725
2747,-1.2280288034809064
2748,-1.2819778337157943
2749,-1.3449675365550882
2750,-1.41724611292104
2751,-1.4991747380116496
2752,-1.5912267296414575
2753,-1.6939878725518838
2754,-1.8081571988369722
2755,-1.9345478844673645
2756,-2.074090839928104
2757,-2.227836944244706
2758,-2.396960006841333
2759,-2.582759285626267
2760,-2.7866611051179895
2761,-3.0102188474161404
2762,-3.255110364239949
2763,-3.52313157895067
2764,-3.816184631083735
2765,-4.136258463119722
2766,-4.48539932557629
2767,-4.865667922636696
2768,-5.279079222655171
2769,-5.7275202018050875
2770,-6.212640074715767
2771,-6.7357061239281
2772,-7.297425329733388
2773,-7.897709191330617
2774,-8.535402968363304
2775,-9.207961134459708
2776,-9.911084087298043
2777,-10.638332507096335
2778,-11.380750534835137
2779,-12.126541892660997
2780,-12.860895843664473
2781,-13.565992570918906
2782,-14.221326586928793
2783,-14.804416858534594
2784,-15.291918027647963
2785,-15.661146827744622
2786,-15.891870636111411
2787,-15.968201951788094
2788,-15.880254015326713
2789,-15.625344308737843
2790,-15.20847733430171
2791,-14.641990599689764
2792,-13.94446670094296
2793,-13.139064628517128
2794,-12.251554230648889
2795,-11.308371655037245
2796,-10.334911382163874
2797,-9.354219189746622
2798,-8.386139377230904
2799,-7.446891780579044
2800,-6.549005688642486
2801,-5.7015156373748574
2802,-4.910324635544905
2803,-4.1786547316286775
2804,-3.507522670170099
2805,-2.8961983764980683
2806,-2.3426263115583486
2807,-1.8437863064154254
2808,-1.3960000188944985
2809,-0.995180781648352
2810,-0.6370300247268111
2811,-0.3171897791285612
2812,-0.0313560312420932
2813,0.22464006095489372
2814,0.45477733514148133
2815,0.6628089154139944
2816,0.8522463850824474
2817,1.026352356962762
2818,1.1881460431371766
2819,1.3404140055640839
2820,1.485725887301995
2821,1.6264544750228356
2822,1.7647965568451505
2823,1.9027952240285795
2824,2.0423628406539285
2825,2.185303070506718
2826,2.333331797147063
2827,2.4880974683738772
2828,2.651199237112442
2829,2.8242034638449507
2830,3.008657853914994
2831,3.206102910086045
2832,3.418080250176173
2833,3.646137181082711
2834,3.891826778454317
2835,4.156702517796655
2836,4.44230626462203
2837,4.750148161412278
2838,5.0816766162762566
2839,5.438236860343629
2840,5.821013612519213
2841,6.230958859151224
2842,6.6686991476695905
2843,7.1344214504583086
2844,7.627735657806598
2845,8.147513431412568
2846,8.691705833298851
2847,9.257140271308055
2848,9.839319177692856
2849,10.432225299806609
2850,11.028149183079146
2851,11.617602974288396
2852,12.189312797402355
2853,12.730359894261845
2854,13.226505486080546
2855,13.662700925041744
2856,14.02381270103203
2857,14.295511324846174
2858,14.46527141254742
2859,14.523361019122397
2860,14.463716135296808
2861,14.28456850868362
2862,13.988706192278258
2863,13.583362207227218
2864,13.079701015143188
2865,12.492000387518997
2866,11.836635758897252
2867,11.131000088609182
2868,10.392481939345693
2869,9.637595876487103
2870,8.881317589979256
2871,8.136649490023482
2872,7.414392518153443
2873,6.723099491492407
2874,6.069166902137191
2875,5.4570202798764225
2876,4.889355041358207
2877,4.367401735936165
2878,3.8911929898661266
2879,3.45981851567568
2880,3.071650695100134
2881,2.72454760306154
2882,2.41602131770541
2883,2.1433789333816176
2884,1.9038357421277934
2885,1.6946043239055522
2886,1.5129622511885885
2887,1.3563026209209454
2888,1.2221683899454703
2889,1.1082768058700547
2890,1.0125320988344362
2891,0.9330313645968766
2892,0.8680658019870018
2893,0.8161165079290543
2894,0.7758474252715061
2895,0.746096518744819
2896,0.7258665894306138
2897,0.7143142535041285
2898,0.7107397889098234
2899,0.7145770599044393
2900,0.725384139337837
2901,0.7428347448055983
2902,0.7667106718569812
2903,0.7968951390381243
2904,0.8333678133522402
2905,0.8762002416743992
2906,0.9255527612976042
2907,0.9816725516044275
2908,1.0448927972566386
2909,1.1156329324129628
2910,1.194399957850935
2911,1.2817909547239033
2912,1.378496301727292
2913,1.4853037536353064
2914,1.6031034332817697
2915,1.7328933528738921
2916,1.8757865390237352
2917,2.0330147443572706
2918,2.205940475851628
2919,2.3960591901108423
2920,2.6050034501720116
2921,2.834548759797432
2922,3.0866178586708366
2923,3.3632701196582255
2924,3.666698384397523
2925,3.999209561436537
2926,4.363196598669917
2927,4.761095030598935
2928,5.19531961550864
2929,5.668174940457579
2930,6.181732041343465
2931,6.737667790989125
2932,7.3370509968890065
2933,7.980073418738293
2934,8.665718304277423
2935,9.391365249031434
2936,10.152335864051347
2937,10.94142164875491
2938,11.748386656701399
2939,12.559552851019514
2940,13.357570096216094
2941,14.12141577944003
2942,14.826818407899198
2943,15.447187932066907
2944,15.95507618429604
2945,16.324171058666753
2946,16.53159854619292
2947,16.560288607933245
2948,16.40095068450401
2949,16.053332090347478
2950,15.526504302096365
2951,14.83802230581362
2952,14.012232194616839
2953,13.077943772253956
2954,12.065930626019302
2955,11.00660771456202
2956,9.92815632673477
2957,8.855226294938817
2958,7.8082203637254475
2959,6.803079339991018
2960,5.851448569109456
2961,4.961085914117237
2962,4.136409236840942
2963,3.3790860841921053
2964,2.68860920725045
2965,2.062820929779258
2966,1.4983672800444487
2967,0.9910788237697532
2968,0.5362786722440445
2969,0.1290228690890415
2970,-0.23571335474206467
2971,-0.5628992150504333
2972,-0.8573509016983546
2973,-1.1236662183370019
2974,-1.3661834028352828
2975,-1.5889602851512357
2976,-1.7957676459503586
2977,-1.990093418714054
2978,-2.175156289635859
2979,-2.353921546589318
2980,-2.5291231407078354
2981,-2.703286734979894
2982,-2.8787521007622727
2983,-3.057696351233792
2984,-3.2421552215752723
2985,-3.434042274083839
2986,-3.6351653221674067
2987,-3.8472394820979297
2988,-4.071896185118264
2989,-4.310687103370668
2990,-4.565083404257112
2991,-4.836467494933849
2992,-5.12611781302489
2993,-5.435184844054281
2994,-5.764657248122917
2995,-6.115316676540311
2996,-6.487680038659456
2997,-6.8819281162871375
2998,-7.297819857310339
2999,-7.734592431468468
3000,-8.190848311424817
3001,-8.664432355033075
3002,-9.152304104931803
3003,-9.65041169526178
3004,-10.153587753234264
3005,-10.655468395458
3006,-11.148468136321775
3007,-11.623824698213914
3008,-12.071736704344609
3009,-12.481611423268143
3010,-12.842432515671426
3011,-13.143240005831524
3012,-13.373711840750516
3013,-13.524795738322295
3014,-13.589329030425676
3015,-13.562610870729783
3016,-13.442809284085092
3017,-13.231173009061862
3018,-12.932040900580773
3019,-12.55258151068352
3020,-12.10234570428749
3021,-11.59268213086346
3022,-11.036050659350758
3023,-10.445344739261753
3024,-9.833265495171064
3025,-9.211793950382367
3026,-8.591797180788166
3027,-7.982759069519595
3028,-7.392645345194567
3029,-6.827873286066062
3030,-6.29335948543963
3031,-5.792640974128638
3032,-5.328022710601667
3033,-4.900748617336392
3034,-4.511183147206612
3035,-4.158976885122142
3036,-3.843229678613504
3037,-3.5626332682909703
3038,-3.3155941807487186
3039,-3.100340373777097
3040,-2.915009480803308
3041,-2.757720039600412
3042,-2.6266280646495264
3043,-2.51997090974266
3044,-2.436100518100382
3045,-2.373506703144502
3046,-2.3308354153989153
3047,-2.306895961152571
3048,-2.3006690072451397
3049,-2.311308425859774
3050,-2.3381412576856118
3051,-2.380665147875175
3052,-2.4385446915431537
3053,-2.5116070886781072
3054,-2.599837295925024
3055,-2.7033728576391494
3056,-2.8224984852685666
3057,-2.9576404539078904
3058,-3.109360562777379
3059,-3.278348854706221
3060,-3.465415376151663
3061,-3.6714801780100736
3062,-3.8975607156302905
3063,-4.144755780949915
3064,-4.4142244034592615
3065,-4.707158965399835
3066,-5.024748996912192
3067,-5.368135339464951
3068,-5.73835231289179
3069,-6.136255315243019
3070,-6.562429303516298
3071,-7.017074221265941
3072,-7.499871767797872
3073,-8.009827722419589
3074,-8.545104950031993
3075,-9.102806276556112
3076,-9.678781303356972
3077,-10.267422516744073
3078,-10.861490339320547
3079,-11.451992723511406
3080,-12.028154320882786
3081,-12.577514406935064
3082,-13.086190846972913
3083,-13.539340529630117
3084,-13.92181816833735
3085,-14.219021783249511
3086,-14.41786060283669
3087,-14.507765368079538
3088,-14.481596865291447
3089,-14.33634030779745
3090,-14.073482284273682
3091,-13.69901516068641
3092,-13.223020096507295
3093,-12.658935822066827
3094,-12.02258961962356
3095,-11.331128370037035
3096,-10.601973906487656
3097,-9.851907472427941
3098,-9.096348352000586
3099,-8.348850875076847
3100,-7.62082426600133
3101,-6.921439254300109
3102,-6.257679786341143
3103,-5.634506702455119
3104,-5.055084139088336
3105,-4.521039486888296
3106,-4.032730307166859
3107,-3.5895021985323714
3108,-3.1899245066566198
3109,-2.8319954999055623
3110,-2.513324917721706
3111,-2.231278992355941
3112,-1.9831017386918095
3113,-1.766010782962481
3114,-1.5772708715532522
3115,-1.414248602264054
3116,-1.2744515951764155
3117,-1.1555549238227891
3118,-1.0554173107407165
3119,-0.9720896899582927
3120,-0.9038164589006411
3121,-0.8490332458607243
3122,-0.8063608871978837
3123,-0.7745972739541164
3124,-0.752707842683588
3125,-0.7398154026779449
3126,-0.7351898213986361
3127,-0.7382379818733968
3128,-0.7484943103213317
3129,-0.7656120967652431
3130,-0.7893557636606602
3131,-0.8195940396756081
3132,-0.8562949803537955
3133,-0.899520703870465
3134,-0.9494245655314781
3135,-1.0062489559191339
3136,-1.0703243008873053
3137,-1.1420692533416903
3138,-1.221991935317995
3139,-1.310692009947073
3140,-1.408863838728902
3141,-1.5173005432771198
3142,-1.6368988668882023
3143,-1.7686646733939362
3144,-1.9137189658038227
3145,-2.073304238535869
3146,-2.2487927274590005
3147,-2.4416891984526643
3148,-2.6536355517431627
3149,-2.886417088304997
3150,-3.1419629381330143
3151,-3.4223362956329746
3152,-3.7297298155188203
3153,-4.066444128372799
3154,-4.43485760971774
3155,-4.83738006429002
3156,-5.276385708804469
3157,-5.754119300198723
3158,-6.272567377716559
3159,-6.833292394037243
3160,-7.437211547860638
3161,-8.084321122526838
3162,-8.773358552749457
3163,-9.501402893151662
3164,-10.263419658619949
3165,-11.051793533083833
3166,-11.855847446183809
3167,-12.661451580031441
3168,-13.450835662877946
3169,-14.202645822230984
3170,-14.892434690706247
3171,-15.493662724990783
3172,-15.979221127564918
3173,-16.32345897014844
3174,-16.504474486918106
3175,-16.50641562515224
3176,-16.321342007354254
3177,-15.95032886117812
3178,-15.403602043111814
3179,-14.699570950342846
3180,-13.863058744622833
3181,-12.922967322149413
3182,-11.909818011974487
3183,-10.853511563556339
3184,-9.781550201064709
3185,-8.717833139877936
3186,-7.682017859074926
3187,-6.689358557509141
3188,-5.750905820032014
3189,-4.87392779973845
3190,-4.062459698940941
3191,-3.31788412788563
3192,-2.639494551085582
3193,-2.0250042559137773
3194,-1.470988644219965
3195,-0.973251938786934
3196,-0.5271233439891845
3197,-0.12768980731484375
3198,0.23002612963523095
3199,0.5509357176176295
3200,0.8397908763722405
3201,1.1011229783889225
3202,1.3392028826563431
3203,1.5580237845426916
3204,1.7612942438469195
3205,1.95244489433819
3206,2.1346407061720054
3207,2.3107984660457443
3208,2.4836092246245127
3209,2.655560295611187
3210,2.828958759472968
3211,3.0059541455908385
3212,3.188559749036909
3213,3.3786718706701
3214,3.578086453756055
3215,3.788511849060061
3216,4.0115785190364495
3217,4.248843362962592
3218,4.501788817285356
3219,4.771815584714537
3220,5.060227971351416
3221,5.368210655572598
3222,5.696795624768143
3223,6.046817710083393
3224,6.418858504163487
3225,6.813172710570838
3226,7.229603695022942
3227,7.667482353484549
3228,8.125520645008882
3229,8.601671962645696
3230,9.093008610892312
3231,9.595589841362532
3232,10.104345591765975
3233,10.612989368803511
3234,11.113979593218627
3235,11.598550135898034
3236,12.056839627709696
3237,12.478121027947074
3238,12.851163929813442
3239,13.164717316485893
3240,13.40809430576008
3241,13.571816427824915
3242,13.648266840671424
3243,13.632290465051893
3244,13.5216312770818
3245,13.317190703504153
3246,13.02305459602421
3247,12.646250058665325
3248,12.196319654941624
3249,11.684705112587944
3250,11.12406396466229
3251,10.527557885659304
3252,9.908200821365226
3253,9.278308349393711
3254,8.649073225362704
3255,8.030287858371562
3256,7.430189052879757
3257,6.855421827041083
3258,6.311088695341902
3259,5.800866326742481
3260,5.327159460490233
3261,4.891275861542573
3262,4.493611777003445
3263,4.133825574205641
3264,3.811004132912884
3265,3.523809600333109
3266,3.2706079974536904
3267,3.049578935013694
3268,2.8588057028573015
3269,2.6963493122630418
3270,2.560306820485731
3271,2.4488565151043287
3272,2.360291486586714
3273,2.2930443240504843
3274,2.245703902612248
3275,2.2170259705083923
3276,2.2059389655807022
3277,2.2115456410793732
3278,2.233125405711998
3279,2.270126796002383
3280,2.322167547743111
3281,2.3890305827334593
3282,2.470657874266716
3283,2.5671450397797946
3284,2.6787362473019134
3285,2.805819087415461
3286,2.94892004954162
3287,3.108698110585843
3288,3.2859371154936525
3289,3.481537643920069
3290,3.6965069609894323
3291,3.931946405130479
3292,4.189034320235465
3293,4.4690025437736765
3294,4.773106822980124
3295,5.102588756732383
3296,5.458626645563976
3297,5.842270185388183
3298,6.254359333635191
3299,6.695423668498471
3300,7.165568434670287
3301,7.664316308401177
3302,8.190444159662375
3303,8.74178850885265
3304,9.315035695158148
3305,9.90550369401651
3306,10.50694340151834
3307,11.111357589736222
3308,11.708907965802265
3309,12.287912618048178
3310,12.834997548146323
3311,13.335440349422727
3312,13.773719170123087
3313,14.134269977849375
3314,14.40243173408928
3315,14.565476251044048
3316,14.613661068136732
3317,14.541092411482813
3318,14.3463804282284
3319,14.032848613790966
3320,13.608397715364157
3321,13.084908375017369
3322,12.477376996914199
3323,11.802829811979281
3324,11.079205820866106
3325,10.324304438606127
3326,9.554909065003715
3327,8.786131454152672
3328,8.030989539601567
3329,7.300205497341522
3330,6.602185237733646
3331,5.943132691814161
3332,5.327254527567206
3333,4.757017832098676
3334,4.233427196590729
3335,3.7563035983697266
3336,3.3245398642651076
3337,2.9363313185453115
3338,2.5893804080887675
3339,2.281062844730599
3340,2.0085686691437195
3341,1.76901288966848
3342,1.5595226112104668
3343,1.3773026042167704
3344,1.2196834826449048
3345,1.0841544025770518
3346,0.9683840833070421
3347,0.8702331048618214
3348,0.7877582450510556
3349,0.7192112830013722
3350,0.6630332764280346
3351,0.6178471236974049
3352,0.5824475122452216
3353,0.5557900194894647
3354,0.5369797538050918
3355,0.5252600272967195
3356,0.5200016690134434
3357,0.5206919193749531
3358,0.5269259291969126
3359,0.5383978759695105
3360,0.55489343150313
3361,0.5762833702107714
3362,0.6025182591230246
3363,0.6336242211679531
3364,0.6696997576288173
3365,0.7109136108099321
3366,0.757503666991073
3367,0.8097769119999818
3368,0.8681097377187083
3369,0.9329519083617777
3370,1.004825599948784
3371,1.0843304015169322
3372,1.1721509719950256
3373,1.269058999784237
3374,1.3759179649736872
3375,1.4936937222620952
3376,1.623462926530871
3377,1.7664145753784442
3378,1.9238651895206555
3379,2.0972641990084533
3380,2.288202777838406
3381,2.498421419255175
3382,2.7298160867919754
3383,2.9844397292369966
3384,3.2645030411653253
3385,3.572366953625906
3386,3.9105273472967355
3387,4.281587900578578
3388,4.688216973524389
3389,5.133082913159412
3390,5.618762212097221
3391,6.147610898518097
3392,6.721588825680187
3393,7.342034060078296
3394,8.009368234710443
3395,8.722724567464136
3396,9.479520419793799
3397,10.274931440575179
3398,11.101349926869574
3399,11.947824738879106
3400,12.799572723264484
3401,13.637689220817286
3402,14.439141531236517
3403,15.177253789352692
3404,15.82276091660459
3405,16.345521199316803
3406,16.716815107940093
3407,16.912015531000876
3408,16.9132565244732
3409,16.71163646182745
3410,16.308508156809395
3411,15.715578098549095
3412,14.953769654679272
3413,14.051072631345235
3414,13.03980741374954
3415,11.953780372102958
3416,10.825746891176687
3417,9.68545925355243
3418,8.55840211191528
3419,7.46518814242508
3420,6.42148407239565
3421,5.4383272260803075
3422,4.5226668857278325
3423,3.678016541764554
3424,2.905122927325015
3425,2.202596218638572
3426,1.5674623732588677
3427,0.995642131003224
3428,0.48232963727177836
3429,0.022302058383260936
3430,-0.38984547945011827
3431,-0.7595238256141938
3432,-1.0920220432944625
3433,-1.392419475980184
3434,-1.6655289149615187
3435,-1.9158634539534682
3436,-2.14762294161066
3437,-2.364691910944176
3438,-2.570649997914675
3439,-2.7687865236472975
3440,-2.962120258259661
3441,-3.1534232009328864
3442,-3.345242189590193
3443,-3.5399216743153485
3444,-3.739624418800748
3445,-3.946349708004692
3446,-4.16194835174195
3447,-4.388132960429979
3448,-4.626485026567489
3449,-4.878454346699095
3450,-5.145353229184585
3451,-5.428343257283598
3452,-5.728413951628921
3453,-6.046352356690027
3454,-6.382702779551905
3455,-6.73771599316961
3456,-7.111287534635904
3457,-7.502885244988895
3458,-7.911466985812044
3459,-8.33539059355668
3460,-8.772319604296543
3461,-9.219129793750538
3462,-9.671825424056717
3463,-10.125475393708694
3464,-10.574179243719644
3465,-11.011090180460517
3466,-11.428479844228619
3467,-11.817895325206765
3468,-12.170392625391482
3469,-12.47685850331441
3470,-12.728410727056291
3471,-12.916856044866298
3472,-13.03517290290124
3473,-13.077979185843859
3474,-13.041919538676156
3475,-12.92596354434543
3476,-12.731545463687002
3477,-12.462516172378214
3478,-12.124956272828635
3479,-11.726828218400058
3480,-11.277516346473849
3481,-10.787324168212768
3482,-10.266948258676573
3483,-9.726997459590152
3484,-9.177574911330618
3485,-8.627958409434848
3486,-8.086371405090329
3487,-7.55984820709581
3488,-7.054193403484632
3489,-6.573992846711816
3490,-6.122689556371803
3491,-5.702692007426613
3492,-5.3154948059231595
3493,-4.96182137405039
3494,-4.641757502546561
3495,-4.3548798969011635
3496,-4.100378797911666
3497,-3.877162862872672
3498,-3.6839515516771884
3499,-3.5193548632291063
3500,-3.38193873187685
3501,-3.2702782583938923
3502,-3.183000479318055
3503,-3.118817421268935
3504,-3.0765510409862022
3505,-3.0551513588757366
3506,-3.053708935344564
3507,-3.071462735644774
3508,-3.107804277269489
3509,-3.1622784568968294
3510,-3.234583919209872
3511,-3.3245668391103633
3512,-3.4322180685739934
3513,-3.5576666168403324
3514,-3.7011712766350042
3515,-3.8631103304457115
3516,-4.043969559917171
3517,-4.244327698877924
3518,-4.464838688042653
3519,-4.706209835842724
3520,-4.9691746383117215
3521,-5.254458617518782
3522,-5.562737961160057
3523,-5.894589297896395
3524,-6.250428920232542
3525,-6.630437400990134
3526,-7.034469834374174
3527,-7.4619522753366585
3528,-7.911774761652361
3529,-8.38214764487999
3530,-8.87046976826179
3531,-9.373185012580327
3532,-9.885647653276429
3533,-10.402009077384013
3534,-10.915144154376643
3535,-11.416637501611106
3536,-11.896862878484146
3537,-12.34515584792999
3538,-12.750123423493626
3539,-13.100081776343607
3540,-13.383616528060877
3541,-13.590229608251057
3542,-13.711025066843062
3543,-13.73937486129142
3544,-13.671466015794863
3545,-13.506662529128576
3546,-13.247661104052654
3547,-12.900347632504454
3548,-12.473454138051189
3549,-11.977976569915535
3550,-11.426496495723844
3551,-10.832431217902872
3552,-10.209323392228658
3553,-9.570216475424134
3554,-8.92715079348637
3555,-8.290817759957973
3556,-7.670341960303201
3557,-7.073202056963016
3558,-6.505246778967207
3559,-5.97079756423251
3560,-5.472790695581295
3561,-5.012958913969844
3562,-4.592019861471606
3563,-4.209861896826067
3564,-3.865721586247346
3565,-3.5583432757969167
3566,-3.2861197762358247
3567,-3.0472121393615406
3568,-2.8396509017790006
3569,-2.6614175661727377
3570,-2.510510171160748
3571,-2.384994866690359
3572,-2.283043532975567
3573,-2.2029623283134163
3574,-2.143211130305134
3575,-2.102416220062685
3576,-2.0793776578890117
3577,-2.073072141905016
